 4.41000000e+02
 3.9011827318087090e-02 2.9703928864894927e-02
 4.0003269162153139e-02 3.0078225180017674e-02
 4.1003672790827797e-02 3.0449528246327764e-02
 4.2013845631061919e-02 3.0818137390039104e-02
 4.3034701238883886e-02 3.1184374001758622e-02
 4.4067271244056821e-02 3.1548583525692050e-02
 4.5112718512639587e-02 3.1911137598634273e-02
 4.6172351604329268e-02 3.2272436362988814e-02
 4.7247640629667881e-02 3.2632910867190022e-02
 4.8340234473605172e-02 3.2993025873494043e-02
 4.9451979820245219e-02 3.3353281846926423e-02
 5.0584940607494876e-02 3.3714220580909088e-02
 5.1741425434483575e-02 3.4076410445438098e-02
 5.2924019362293885e-02 3.4440420966664310e-02
 5.4135602681078254e-02 3.4806842579109848e-02
 5.5379370902645143e-02 3.5176307801095714e-02
 5.6658863251960769e-02 3.5549488422833564e-02
 5.7977990597322608e-02 3.5927096048856848e-02
 5.9341063980676227e-02 3.6309880657556561e-02
 6.0752822640375292e-02 3.6698628536605236e-02
 6.2218460848314644e-02 3.7094159035745727e-02
 6.3743652512558063e-02 3.7497320133388599e-02
 6.5334572316004674e-02 3.7908982727491707e-02
 6.6997911928036308e-02 3.8330033603771858e-02
 6.8740889521082954e-02 3.8761367411963045e-02
 7.0571250846400799e-02 3.9203877081591433e-02
 7.2497258959565783e-02 3.9658446347645503e-02
 7.4527673514727014e-02 4.0125931718567757e-02
 7.6671737614807459e-02 4.0607041907835928e-02
 7.8939144395776428e-02 4.1102218777756126e-02
 8.1339933559705591e-02 4.1611741973873025e-02
 8.3884398476288757e-02 4.2135703971725572e-02
 8.6582971677217693e-02 4.2673987873731438e-02
 8.9446089794795972e-02 4.3226246877325195e-02
 9.2484038091439943e-02 4.3791892992261300e-02
 9.5706777900096990e-02 4.4370094534039770e-02
 9.9123759602308292e-02 4.4959794294913542e-02
 1.0274373345827696e-01 4.5559711493590269e-02
 1.0657460061047236e-01 4.6168099820572385e-02
 1.1062324777950344e-01 4.6782617246642705e-02
 1.1489532711737015e-01 4.7400654537933871e-02
 1.1939510905508122e-01 4.8019398509656218e-02
 1.2412536544097288e-01 4.8635918635010676e-02
 1.2908729129357999e-01 4.9247266427226287e-02
 1.3428047147996761e-01 4.9850565621108754e-02
 1.3970292506446297e-01 5.0442802095237618e-02
 1.4535117827320043e-01 5.1020663470974580e-02
 1.5122030705148662e-01 5.1581028330376130e-02
 1.5730406243902617e-01 5.2121078824790647e-02
 1.6359502585576222e-01 5.2638399727729705e-02
 1.7008478914786374e-01 5.3131023115503224e-02
 1.7676418150106493e-01 5.3596954845557203e-02
 1.8362347140019533e-01 5.4033899264838529e-02
 1.9065250093847549e-01 5.4439929281566740e-02
 1.9784086231057740e-01 5.4813536861259726e-02
 2.0517806156535223e-01 5.5153655914993945e-02
 2.1265366893950191e-01 5.5459578513882835e-02
 2.2025745787419473e-01 5.5730564552400455e-02
 2.2797949432677136e-01 5.5966067297869085e-02
 2.3581021404419139e-01 5.6165883931399048e-02
 2.4374048799184064e-01 5.6330136457837771e-02
 2.5176166998322180e-01 5.6459235830052440e-02
 2.5986563071661756e-01 5.6553608136975533e-02
 2.6804477113085612e-01 5.6613607983497967e-02
 2.7629202190534013e-01 5.6639781612299989e-02
 2.8460083937098984e-01 5.6632855851882061e-02
 2.9296519391581965e-01 5.6593721523092055e-02
 3.0137955155324542e-01 5.6523301856247946e-02
 3.0983884669985295e-01 5.6422207425613331e-02
 3.1833845621604601e-01 5.6291036494645764e-02
 3.2687417357397058e-01 5.6130469325903799e-02
 3.3544218153076821e-01 5.5941257113895616e-02
 3.4403902462561459e-01 5.5724213394464879e-02
 3.5266158237389245e-01 5.5480219105234041e-02
 3.6130704309534056e-01 5.5210218647689470e-02
 3.6997287816483015e-01 5.4915197278010024e-02
 3.7865681781155763e-01 5.4596173897943648e-02
 3.8735682843496028e-01 5.4254197746573495e-02
 3.9607108916976358e-01 5.3890293192898252e-02
 4.0479795642654004e-01 5.3505110939357808e-02
 4.1353595018590661e-01 5.3099101435299764e-02
 4.2228374581503053e-01 5.2672725481054589e-02
 4.3104015885246089e-01 5.2226451154617215e-02
 4.3980413118358624e-01 5.1760752809335314e-02
 4.4857472143949551e-01 5.1276163634702457e-02
 4.5735110609792951e-01 5.0773485936425583e-02
 4.6613256068383313e-01 5.0253612566571342e-02
 4.7491844564970298e-01 4.9717440028646358e-02
 4.8370819777440421e-01 4.9165868203581584e-02
 4.9250132237052763e-01 4.8599799686139922e-02
 5.0129737778757788e-01 4.8020011177569336e-02
 5.1009594308253692e-01 4.7426778222760910e-02
 5.1889663538553787e-01 4.6820251447426839e-02
 5.2769911306046435e-01 4.6200581295185818e-02
 5.3650307130148112e-01 4.5567917681514455e-02
 5.4530388939605967e-01 4.4922732064804488e-02
 5.5410109931264462e-01 4.4265274348752277e-02
 5.6289438394108260e-01 4.3596014681643799e-02
 5.7168339084219222e-01 4.2915477063492344e-02
 5.8046772352031528e-01 4.2224189910975742e-02
 5.8924693577073173e-01 4.1522686520636655e-02
 5.9802052537210182e-01 4.0811505565994916e-02
 6.0678792532089876e-01 4.0091170516353067e-02
 6.1554849212392593e-01 3.9362144630625921e-02
 6.2430150142826013e-01 3.8624886193663964e-02
 6.3304613945254484e-01 3.7879862364681390e-02
 6.4178149232381787e-01 3.7127550283424231e-02
 6.5050653423721116e-01 3.6368437931717686e-02
 6.5922011237851974e-01 3.5603002461279627e-02
 6.6792092949644488e-01 3.4831678320363442e-02
 6.7660753224751047e-01 3.4054907558299145e-02
 6.8527829454932931e-01 3.3273149712562886e-02
 6.9393139858095232e-01 3.2486883455406290e-02
 7.0256481436780116e-01 3.1696611397979184e-02
 7.1117628643121522e-01 3.0902960481742358e-02
 7.1976331420561346e-01 3.0106731213017424e-02
 7.2832311321602683e-01 2.9308758556994483e-02
 7.3685258631643347e-01 2.8509902393050603e-02
 7.4534829449398354e-01 2.7711049777365250e-02
 7.5380642238376394e-01 2.6913074725957331e-02
 7.6222270889860189e-01 2.6116439710618916e-02
 7.7059243101537622e-01 2.5321367557168784e-02
 7.7891039984153188e-01 2.4528137350055476e-02
 7.8717093062255472e-01 2.3737092180647831e-02
 7.9536781471795492e-01 2.2948645659865940e-02
 8.0349431032442697e-01 2.2163447540239311e-02
 8.1154314946204786e-01 2.1382662844836538e-02
 8.1950648653897651e-01 2.0607577331769541e-02
 8.2737588547493246e-01 1.9839516453571061e-02
 8.3514232530232890e-01 1.9079841949674856e-02
 8.4279621541040761e-01 1.8329909700036590e-02
 8.5032739776266331e-01 1.7590732595209116e-02
 8.5772521785921652e-01 1.6863158220136523e-02
 8.6497862231237310e-01 1.6148106399240636e-02
 8.7207625503777320e-01 1.5446564359089372e-02
 8.7900657649433245e-01 1.4759578526000957e-02
 8.8575801437760149e-01 1.4088326622910713e-02
 8.9231913327404266e-01 1.3434154693907217e-02
 8.9867880211323337e-01 1.2798393894269606e-02
 9.0482639135275433e-01 1.2182320845440440e-02
 9.1075198168253890e-01 1.1587135406159237e-02
 9.1644657160737086e-01 1.1013902281172589e-02
 9.2190224932392650e-01 1.0463198147989237e-02
 9.2711240711978826e-01 9.9353334459665391e-03
 9.3207193552449941e-01 9.4306129727324862e-03
 9.3677735557991648e-01 8.9493095651483577e-03
 9.4122691051737106e-01 8.4916361105426136e-03
 9.4542061135884414e-01 8.0577146957212468e-03
 9.4936022045545243e-01 7.6474166786396590e-03
 9.5304920515357927e-01 7.2603863861322726e-03
 9.5649266336963590e-01 6.8962320875578936e-03
 9.5969718760781553e-01 6.5545120423393614e-03
 9.6267069531740179e-01 6.2347162572777420e-03
 9.6542223546442996e-01 5.9362555696410519e-03
 9.6796178058395776e-01 5.6584576863385637e-03
 9.7030001354012008e-01 5.4005702478576618e-03
 9.7244812338177478e-01 5.1618238190389411e-03
 9.7441760596307381e-01 4.9414484920985444e-03
 9.7622006662416971e-01 4.7385709291568809e-03
 9.7786705636319160e-01 4.5522364697369528e-03
 9.7936993139882222e-01 4.3814399231779594e-03
 9.8073973577498430e-01 4.2251517995177297e-03
 9.8198710690822133e-01 4.0823400303994523e-03
 9.8312220304647580e-01 3.9519874871017180e-03
 9.8415465092018162e-01 3.8331056742807895e-03
 9.8509351142442958e-01 3.7247450384628317e-03
 9.8594726093837892e-01 3.6260023492624351e-03
 9.8672378582661335e-01 3.5360256060476812e-03
 9.8743038773530256e-01 3.4540168981647378e-03
 9.8807379745530244e-01 3.3792336105120243e-03
 9.8866019534097827e-01 3.3109883231279657e-03
 9.8919523652013797e-01 3.2486477078702302e-03
 9.8968407938588987e-01 3.1916306801945903e-03
 9.9013141611013711e-01 3.1394060206783561e-03
 9.9054150415171860e-01 3.0914896495903288e-03
 9.9091819805511072e-01 3.0474426712047103e-03
 9.9126498073630165e-01 3.0068688478113929e-03
 9.9158499348751072e-01 2.9694090961260165e-03
 9.9188106499871720e-01 2.9347385563721269e-03
 9.9215573889549602e-01 2.9025640010678193e-03
 9.9241129960671937e-01 2.8726212730431373e-03
 9.9264979648921492e-01 2.8446728044807870e-03
 9.9287306618971216e-01 2.8185052516278499e-03
 9.9308275326462858e-01 2.7939272660405540e-03
 9.9328032910807218e-01 2.7707674149283264e-03
 9.9346710925928627e-01 2.7488722548657742e-03
 9.9364426917483684e-01 2.7281045582243594e-03
 9.9381285855949919e-01 2.7083416888771315e-03
 9.9397381435408627e-01 2.6894741206601718e-03
 9.9412797247959994e-01 2.6714040907697230e-03
 9.9427607843583976e-01 2.6540443794741786e-03
 9.9441879684962031e-01 2.6373172070734861e-03
 9.9455672006355733e-01 2.6211532389822274e-03
 9.9469037585144093e-01 2.6054906899564720e-03
 9.9482023434079181e-01 2.5902745189631785e-03
 9.9494671421755898e-01 2.5754557064527664e-03
 9.9507018828223992e-01 2.5609906063273728e-03
 9.9519098842115417e-01 2.5468403655365410e-03
 9.9530941005119178e-01 2.5329704046002047e-03
 9.9542571609129471e-01 2.5193499533702939e-03
 9.9554014050900175e-01 2.5059516360505739e-03
 9.9565289148593272e-01 2.4927511005421836e-03
 9.9576415424190967e-01 2.4797266876421180e-03
 9.9587409355355583e-01 2.4668591362206169e-03
 9.9598285599956526e-01 2.4541313199374251e-03
 9.9609057196171780e-01 2.4415280125327774e-03
 9.9619735740777282e-01 2.4290356791078316e-03
 9.9630331547952700e-01 2.4166422897301245e-03
 9.9640853790706485e-01 2.4043371533861270e-03
 9.9651310626803979e-01 2.3921107706129144e-03
 9.9661709310866464e-01 2.3799547017741220e-03
 9.9672056294150357e-01 2.3678614498671442e-03
 9.9682357313353520e-01 2.3558243566684902e-03
 9.9692617469633416e-01 2.3438375096986649e-03
 9.9702841298919143e-01 2.3318956597461965e-03
 9.9713032834469284e-01 2.3199941476947116e-03
 9.9723195662517039e-01 2.3081288388309856e-03
 9.9733332971776378e-01 2.2962960650264827e-03
 9.9743447597473833e-01 2.2844925730449539e-03
 9.9753542060508515e-01 2.2727154782807490e-03
 9.9763618602288151e-01 2.2609622242888744e-03
 9.9773679215703226e-01 2.2492305461550752e-03
 9.9783725672674284e-01 2.2375184381165794e-03
 9.9793759548653460e-01 2.2258241251262040e-03
 9.9803782244404082e-01 2.2141460368486419e-03
 9.9813795005375627e-01 2.2024827853024615e-03
 9.9823798938926733e-01 2.1908331443335313e-03
 9.9833795029643213e-01 2.1791960324030316e-03
 9.9843784152940818e-01 2.1675704931446668e-03
 9.9853767087245693e-01 2.1559556953425151e-03
 9.9863744524477482e-01 2.1443508661384393e-03
 9.9873717080683100e-01 2.1327554824212636e-03
 9.9883685300589198e-01 2.1211685050414263e-03
 9.9893649679928431e-01 2.1095911895036654e-03
 9.9903610617068106e-01 2.0980165539915227e-03
 9.9913568657784069e-01 2.0864715104313789e-03
 9.9923433724204880e-01 2.0687900514487173e-03
 9.9932938920096348e-01 2.0371035927064548e-03
 9.9942083015356475e-01 1.9961930326169723e-03
 9.9950817172886819e-01 1.9471782843369057e-03
 9.9959101254128158e-01 1.8909196623812039e-03
 9.9966895449821880e-01 1.8280738957940474e-03
 9.9974152127753380e-01 1.7591109911098029e-03
 9.9980807715245412e-01 1.6843466416685794e-03
 9.9986772482438246e-01 1.6039763258133381e-03
 9.9991916016992122e-01 1.5181292261331647e-03
 9.9996045511774734e-01 1.4269793168340305e-03
 9.9998875551287170e-01 1.3310043407410658e-03
 1.0000000000000000e+00 1.2315851054615148e-03
 9.9997818715255971e-01 1.1338673668578492e-03
 9.9993295741734389e-01 1.0444795765434329e-03
 9.9987756461208877e-01 9.6094986260202681e-04
 9.9981562959995918e-01 8.8205174921154200e-04
 9.9974857505678716e-01 8.0732703343884527e-04
 9.9967696443325138e-01 7.3677420288381385e-04
 9.9960090971556204e-01 6.7077963178831148e-04
 9.9952019829249228e-01 6.1019835119061191e-04
 9.9943433193229148e-01 5.5662320445943160e-04
 9.9934257782336922e-01 5.1299130861360762e-04
 9.9924438058268328e-01 4.8505212632510758e-04
 9.9914168648039792e-01 4.8064867687762564e-04
 9.9903803780744349e-01 4.8206651668754753e-04
 9.9893321437569016e-01 4.8348567573552360e-04
 9.9882685158178519e-01 4.8491595901040466e-04
 9.9871845593858777e-01 4.8636133054932201e-04
 9.9860738019895767e-01 4.8783026443375286e-04
 9.9849277010009607e-01 4.8933289521477892e-04
 9.9837349982167822e-01 4.9088265257808531e-04
 9.9824808557468703e-01 4.9249691353451662e-04
 9.9811457244305157e-01 4.9419821862843366e-04
 9.9797038572058983e-01 4.9601569034658170e-04
 9.9781213608260777e-01 4.9798681090784094e-04
 9.9763536472761627e-01 5.0015955473988697e-04
 9.9743421090858930e-01 5.0259486501341038e-04
 9.9720097977577526e-01 5.0536935759397427e-04
 9.9692558333466030e-01 5.0857795783879880e-04
 9.9659482190343796e-01 5.1233584677717219e-04
 9.9619146852920515e-01 5.1677853366066966e-04
 9.9569311595732135e-01 5.2205795312195824e-04
 9.9507074777847682e-01 5.2833106414146736e-04
 9.9428700706083095e-01 5.3573539283105270e-04
 9.9329416452587971e-01 5.4434339642958011e-04
 9.9203184468515182e-01 5.5408509166368582e-04
 9.9042466532739393e-01 5.6462815748469875e-04
 9.8838009533966831e-01 5.7520701994632042e-04
 9.8578703992158567e-01 5.8427694015145484e-04
 9.8251589963157049e-01 5.8900669540512009e-04
 9.7842104380211548e-01 5.8479932298827967e-04
 9.7334664911843172e-01 5.6478189580167208e-04
 9.6713649413945313e-01 5.1951362641180598e-04
 9.5964741843961865e-01 4.3709111781801659e-04
 9.5076482552634567e-01 3.0352623616844394e-04
 9.4041724334168730e-01 1.0461717327856210e-04
 9.2858636118298832e-01 -1.7189453478049581e-04
 9.1530978773095584e-01 -5.3726234675924224e-04
 9.0067557310893542e-01 -9.9913476439749348e-04
 8.8481016326045903e-01 -1.5599902071657340e-03
 8.6786308600105266e-01 -2.2172637442422205e-03
 8.4999186479366351e-01 -2.9642328956408460e-03
 8.3134992123299190e-01 -3.7960101545649392e-03
 8.1207802993740574e-01 -4.7067460507007114e-03
 7.9229959976540854e-01 -5.6877360513881287e-03
 7.7211914162593875e-01 -6.7283377058471863e-03
 7.5162286995273431e-01 -7.8175198643614212e-03
 7.3088046450998867e-01 -8.9443925730847782e-03
 7.0994729111939359e-01 -1.0097310728855557e-02
 6.8886668907596804e-01 -1.1262439720618455e-02
 6.6767230504859398e-01 -1.2425795463316354e-02
 6.4639026199851835e-01 -1.3577143376496067e-02
 6.2504073917446989e-01 -1.4708971255389995e-02
 6.0363925389130368e-01 -1.5815524684649904e-02
 5.8219782859522917e-01 -1.6894797845138674e-02
 5.6072567135477913e-01 -1.7945517485662667e-02
 5.3922982921835183e-01 -1.8967021581649361e-02
 5.1771568961930670e-01 -1.9959047428084159e-02
 4.9619792041193189e-01 -2.0920185823144262e-02
 4.7469514142528169e-01 -2.1846987909330071e-02
 4.5321259571842404e-01 -2.2736406759217977e-02
 4.3175725050913227e-01 -2.3585735179816335e-02
 4.1033831963898415e-01 -2.4392505366146313e-02
 3.8896792983829270e-01 -2.5154067625496417e-02
 3.6766198848735204e-01 -2.5867307652587605e-02
 3.4644130254422045e-01 -2.6528779449059854e-02
 3.2533289185682013e-01 -2.7132024668840130e-02
 3.0437175253378629e-01 -2.7668897593312040e-02
 2.8360292145878929e-01 -2.8130806217374797e-02
 2.6308376258792832e-01 -2.8508299671044436e-02
 2.4288641887980397e-01 -2.8792319438896926e-02
 2.2310004975213441e-01 -2.8972001839837249e-02
 2.0383250001410094e-01 -2.9038229172382298e-02
 1.8521049557073418e-01 -2.8981148457215958e-02
 1.6737750295791567e-01 -2.8794416854422869e-02
 1.5048810253927464e-01 -2.8478058897037129e-02
 1.3469823493160402e-01 -2.8039481489165016e-02
 1.2015158061973805e-01 -2.7493253295935282e-02
 1.0696390285170043e-01 -2.6855550614720409e-02
 9.5207601162530769e-02 -2.6152630863215294e-02
 8.4901523179181093e-02 -2.5411056369250250e-02
 7.6007875812365358e-02 -2.4658917190917125e-02
 6.8437652731706780e-02 -2.3924589900189731e-02
 6.2063873406715729e-02 -2.3225989790903376e-02
 5.6737032772028198e-02 -2.2574542675819934e-02
 5.2300137596593375e-02 -2.1978218642684781e-02
 4.8601364244545558e-02 -2.1439809853323003e-02
 4.5502591981517466e-02 -2.0956732566994027e-02
 4.2883925574791648e-02 -2.0521591544571137e-02
 4.0644435263272757e-02 -2.0126711434450779e-02
 3.8701297817117092e-02 -1.9765047593336468e-02
 3.6987954589494568e-02 -1.9430086730226930e-02
 3.5451753307033256e-02 -1.9115966740201110e-02
 3.4051538642892662e-02 -1.8817556720048020e-02
 3.2755433521347355e-02 -1.8530475535447032e-02
 3.1538919020050259e-02 -1.8251054003435914e-02
 3.0383237653533908e-02 -1.7976262367432997e-02
 2.9274100138389204e-02 -1.7703626223449110e-02
 2.8200662058625960e-02 -1.7431124725786982e-02
 2.7154741911187281e-02 -1.7157025065432138e-02
 2.6130195313667736e-02 -1.6879827112230718e-02
 2.5122413536685831e-02 -1.6598287681096259e-02
 2.4127957580340111e-02 -1.6311361152151413e-02
 2.3144278179039683e-02 -1.6018156091627777e-02
 2.2169503280816211e-02 -1.5717899368838158e-02
 2.1202276791128592e-02 -1.5409908437392856e-02
 2.0241636595281356e-02 -1.5093569582165935e-02
 1.9286922479478552e-02 -1.4768320992439415e-02
 1.8337706712536865e-02 -1.4433639785403437e-02
 1.7393742072151358e-02 -1.4089031499594642e-02
 1.6454922141745973e-02 -1.3734023989302751e-02
 1.5521254432441473e-02 -1.3368155665372724e-02
 1.4592830063573370e-02 -1.2990993261416494e-02
 1.3669861382242767e-02 -1.2601996036147421e-02
 1.2752992138454922e-02 -1.2199804020896711e-02
 1.1843250253230598e-02 -1.1782444611575200e-02
 1.0941752831826912e-02 -1.1348075403597559e-02
 1.0049705578948310e-02 -1.0894985644401594e-02
 9.1683808298116780e-03 -1.0421644436678227e-02
 8.2990975275920864e-03 -9.9267298938143511e-03
 7.4431941834947231e-03 -9.4091595884815728e-03
 6.6019986707765493e-03 -8.8681143272810094e-03
 5.7767929899566204e-03 -8.3030521594125700e-03
 4.9688231390937823e-03 -7.7137481229858744e-03
 4.1792430078672876e-03 -7.0999946235303837e-03
 3.4125647885789802e-03 -6.4578668160362339e-03
 2.6779022429492825e-03 -5.7793233111492264e-03
 1.9875729246854866e-03 -5.0557155413258866e-03
 1.3585554036238338e-03 -4.2781877017409008e-03
 8.1447961897500353e-04 -3.4390547991738733e-03
 3.8619694815342069e-04 -2.5351735485381033e-03
 1.1017627178383616e-04 -1.5741364103467991e-03
 0.0000000000000000e+00 -5.8004633635217763e-04
